partition,group,zones,boxes,cargo_kg,transport_sorties,relay_sorties,work_seconds,energy_kwh,need_A_aircraft,occupancy_A_aircraft,need_B_aircraft,occupancy_B_aircraft,need_C_aircraft,occupancy_C_aircraft,need_A_batteries,occupancy_A_batteries,need_B_batteries,occupancy_B_batteries,need_C_batteries,occupancy_C_batteries,need_relay_aircraft,occupancy_relay_aircraft,need_relay_components,occupancy_relay_components
P123_46_5,G3,S010|S012|S013|S014,12,100.0,4,1,10350.133139310403,9.509041691575511,0,0.0,2,0.6375263651170816,0,0.0,0,0.0,4,0.6151764262783745,0,0.0,1,0.7090610655626729,1,0.8202035764785548
P123_4_56,G1,S001|S002|S003|S004|S005|S007|S008|S009|S015,59,574.0,17,3,42412.2083640534,55.11944048595139,4,0.44718879287681645,2,0.28820994120154725,2,0.5414887366516299,6,0.48526323528685905,3,0.3812773422589206,4,0.5567748609949787,2,0.598297837493911,2,0.6925454271382944
P123_4_56,G2,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.4568211724972373,0,0.0,1,0.49744201819280065,1,0.766406093269462,0,0.0,1,1.0,0,0.0,0,0.0
P123_4_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11539.763425046844,10.586212946105238,0,0.0,2,0.6888025450636535,0,0.0,0,0.0,4,0.6658219501086539,0,0.0,1,0.6526485386089231,1,0.7549486095753287
P12456_3,G1,S001|S002|S004|S006|S008|S009|S010|S011|S012|S013|S014,58,548.0,16,2,36281.636795428676,45.78252835479256,2,0.3635667140784021,2,0.6548140674413522,2,0.4870786434315517,3,0.4003143731998477,4,0.6392360958785779,4,0.5066126579285536,2,0.5257421299105531,2,0.6050957950220139
P12456_3,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P1245_36,G1,S001|S002|S004|S006|S008|S009|S010|S012|S013|S014,55,523.0,15,2,35092.00650969224,44.70535710026283,2,0.3635667140784021,2,0.5892969403273486,2,0.4870786434315517,3,0.4003143731998477,4,0.5752662430233154,4,0.5066126579285536,2,0.5257421299105531,2,0.6050957950220139
P1245_36,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21609.01457670299,24.625417820981124,3,0.40731611359847614,1,0.29047280660497127,1,0.288218245094349,4,0.4947786314276112,2,0.2845461661563275,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P1245_3_6,G1,S001|S002|S004|S006|S008|S009|S010|S012|S013|S014,55,523.0,15,2,35092.00650969224,44.70535710026283,2,0.3635667140784021,2,0.5892969403273486,2,0.4870786434315517,3,0.4003143731998477,4,0.5752662430233154,4,0.5066126579285536,2,0.5257421299105531,2,0.6050957950220139
P1245_3_6,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P1245_3_6,G3,S011,3,25.0,1,0,1189.6302857364394,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P1246_35,G1,S001|S002|S004|S006|S008|S009|S011,46,448.0,12,1,25931.50365611827,36.27348666321705,2,0.3635667140784021,2,0.27788516545267195,2,0.4870786434315517,3,0.4003143731998477,3,0.36736172678582474,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P1246_35,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30769.517430276952,33.05728825802691,3,0.40731611359847614,2,0.44842582736498027,1,0.288218245094349,4,0.4947786314276112,4,0.43410372489095006,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P1246_3_5,G1,S001|S002|S004|S006|S008|S009|S011,46,448.0,12,1,25931.50365611827,36.27348666321705,2,0.3635667140784021,2,0.27788516545267195,2,0.4870786434315517,3,0.4003143731998477,3,0.36736172678582474,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P1246_3_5,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P1246_3_5,G3,S010|S012|S013|S014,12,100.0,4,1,10350.133139310403,9.509041691575511,0,0.0,2,0.6375263651170816,0,0.0,0,0.0,4,0.6151764262783745,0,0.0,1,0.7090610655626729,1,0.8202035764785548
P124_356,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24741.873370381836,35.19631540868732,2,0.3635667140784021,1,0.4247360766773366,2,0.4870786434315517,3,0.4003143731998477,2,0.42310288446821237,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P124_356,G2,S003|S005|S007|S010|S011|S012|S013|S014|S015,37,335.0,13,3,31959.147716013387,34.13445951255664,3,0.40731611359847614,2,0.5122130751140996,1,0.288218245094349,4,0.4947786314276112,4,0.49638455178760404,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P124_35_6,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24741.873370381836,35.19631540868732,2,0.3635667140784021,1,0.4247360766773366,2,0.4870786434315517,3,0.4003143731998477,2,0.42310288446821237,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P124_35_6,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30769.517430276952,33.05728825802691,3,0.40731611359847614,2,0.44842582736498027,1,0.288218245094349,4,0.4947786314276112,4,0.43410372489095006,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P124_35_6,G3,S011,3,25.0,1,0,1189.6302857364394,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P124_36_5,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24741.873370381836,35.19631540868732,2,0.3635667140784021,1,0.4247360766773366,2,0.4870786434315517,3,0.4003143731998477,2,0.42310288446821237,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P124_36_5,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21609.01457670299,24.625417820981124,3,0.40731611359847614,1,0.29047280660497127,1,0.288218245094349,4,0.4947786314276112,2,0.2845461661563275,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P124_36_5,G3,S010|S012|S013|S014,12,100.0,4,1,10350.133139310403,9.509041691575511,0,0.0,2,0.6375263651170816,0,0.0,0,0.0,4,0.6151764262783745,0,0.0,1,0.7090610655626729,1,0.8202035764785548
P124_3_56,G1,S001|S002|S004|S006|S008|S009,43,423.0,11,1,24741.873370381836,35.19631540868732,2,0.3635667140784021,1,0.4247360766773366,2,0.4870786434315517,3,0.4003143731998477,2,0.42310288446821237,4,0.5066126579285536,1,0.6322614268385385,1,0.7252572400231101
P124_3_56,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P124_3_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11539.763425046844,10.586212946105238,0,0.0,2,0.6888025450636535,0,0.0,0,0.0,4,0.6658219501086539,0,0.0,1,0.6526485386089231,1,0.7549486095753287
P1256_34,G1,S001|S002|S004|S008|S009|S010|S011|S012|S013|S014,52,489.0,14,2,33532.5874981337,42.157406865605225,1,0.5821783583278309,2,0.6548140674413522,2,0.4081563573991121,2,0.4788764417802611,4,0.6392360958785779,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P1256_34,G2,S003|S005|S006|S007|S015,28,269.0,10,2,23168.433588261527,27.173368055638733,3,0.4543586980287659,1,0.1628983111067324,1,0.44189517306215287,4,0.5539709240375852,1,0.31996902472603894,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P1256_3_4,G1,S001|S002|S004|S008|S009|S010|S011|S012|S013|S014,52,489.0,14,2,33532.5874981337,42.157406865605225,1,0.5821783583278309,2,0.6548140674413522,2,0.4081563573991121,2,0.4788764417802611,4,0.6392360958785779,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P1256_3_4,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P1256_3_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.4568211724972373,0,0.0,1,0.49744201819280065,1,0.766406093269462,0,0.0,1,1.0,0,0.0,0,0.0
P125_346,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32342.957212397254,41.0802356110755,1,0.5821783583278309,2,0.5892969403273486,2,0.4081563573991121,2,0.4788764417802611,4,0.5752662430233154,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P125_346,G2,S003|S005|S006|S007|S011|S015,31,294.0,11,2,24358.06387399797,28.250539310168456,3,0.4543586980287659,1,0.29047280660497127,1,0.44189517306215287,4,0.5539709240375852,2,0.2845461661563275,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P125_34_6,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32342.957212397254,41.0802356110755,1,0.5821783583278309,2,0.5892969403273486,2,0.4081563573991121,2,0.4788764417802611,4,0.5752662430233154,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P125_34_6,G2,S003|S005|S006|S007|S015,28,269.0,10,2,23168.433588261527,27.173368055638733,3,0.4543586980287659,1,0.1628983111067324,1,0.44189517306215287,4,0.5539709240375852,1,0.31996902472603894,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P125_34_6,G3,S011,3,25.0,1,0,1189.6302857364394,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P125_36_4,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32342.957212397254,41.0802356110755,1,0.5821783583278309,2,0.5892969403273486,2,0.4081563573991121,2,0.4788764417802611,4,0.5752662430233154,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P125_36_4,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21609.01457670299,24.625417820981124,3,0.40731611359847614,1,0.29047280660497127,1,0.288218245094349,4,0.4947786314276112,2,0.2845461661563275,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P125_36_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.4568211724972373,0,0.0,1,0.49744201819280065,1,0.766406093269462,0,0.0,1,1.0,0,0.0,0,0.0
P125_3_46,G1,S001|S002|S004|S008|S009|S010|S012|S013|S014,49,464.0,13,2,32342.957212397254,41.0802356110755,1,0.5821783583278309,2,0.5892969403273486,2,0.4081563573991121,2,0.4788764417802611,4,0.5752662430233154,3,0.5697127094543056,2,0.5257421299105531,2,0.6050957950220139
P125_3_46,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P125_3_46,G3,S006|S011,9,84.0,3,0,3938.67958303142,4.702292743717059,1,0.22566689370129703,1,0.20399488720876774,1,0.24573334556368948,1,0.37859997039194143,1,0.39835455224597344,1,0.4939939461817781,0,0.0,0,0.0
P126_345,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,23182.454358823292,32.64836517402971,1,0.5821783583278309,2,0.27788516545267195,2,0.4081563573991121,2,0.4788764417802611,3,0.36736172678582474,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P126_345,G2,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33518.56672757193,36.682409747214244,3,0.4543586980287659,2,0.44842582736498027,1,0.44189517306215287,4,0.5539709240375852,4,0.43410372489095006,1,0.8720228422280472,2,0.49459101940671885,2,0.575556660997191
P126_34_5,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,23182.454358823292,32.64836517402971,1,0.5821783583278309,2,0.27788516545267195,2,0.4081563573991121,2,0.4788764417802611,3,0.36736172678582474,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P126_34_5,G2,S003|S005|S006|S007|S015,28,269.0,10,2,23168.433588261527,27.173368055638733,3,0.4543586980287659,1,0.1628983111067324,1,0.44189517306215287,4,0.5539709240375852,1,0.31996902472603894,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P126_34_5,G3,S010|S012|S013|S014,12,100.0,4,1,10350.133139310403,9.509041691575511,0,0.0,2,0.6375263651170816,0,0.0,0,0.0,4,0.6151764262783745,0,0.0,1,0.7090610655626729,1,0.8202035764785548
P126_35_4,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,23182.454358823292,32.64836517402971,1,0.5821783583278309,2,0.27788516545267195,2,0.4081563573991121,2,0.4788764417802611,3,0.36736172678582474,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P126_35_4,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30769.517430276952,33.05728825802691,3,0.40731611359847614,2,0.44842582736498027,1,0.288218245094349,4,0.4947786314276112,4,0.43410372489095006,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P126_35_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.4568211724972373,0,0.0,1,0.49744201819280065,1,0.766406093269462,0,0.0,1,1.0,0,0.0,0,0.0
P126_3_45,G1,S001|S002|S004|S008|S009|S011,40,389.0,10,1,23182.454358823292,32.64836517402971,1,0.5821783583278309,2,0.27788516545267195,2,0.4081563573991121,2,0.4788764417802611,3,0.36736172678582474,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P126_3_45,G2,S003|S005|S007|S015,22,210.0,8,2,20419.384290966547,23.548246566451397,3,0.40731611359847614,1,0.1628983111067324,1,0.288218245094349,4,0.4947786314276112,1,0.31996902472603894,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P126_3_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13099.182436605384,13.134163180762846,1,0.2451727057431465,2,0.6375263651170816,1,0.26697362752248094,1,0.41132475221700604,4,0.6151764262783745,1,0.5366929566834585,1,0.7090610655626729,1,0.8202035764785548
P12_3456,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_3456,G2,S003|S005|S006|S007|S010|S011|S012|S013|S014|S015,43,394.0,15,3,34708.19701330837,37.75958100174397,3,0.4543586980287659,2,0.5122130751140996,1,0.44189517306215287,4,0.5539709240375852,4,0.49638455178760404,1,0.8720228422280472,2,0.49459101940671885,2,0.575556660997191
P12_345_6,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_345_6,G2,S003|S005|S006|S007|S010|S012|S013|S014|S015,40,369.0,14,3,33518.56672757193,36.682409747214244,3,0.4543586980287659,2,0.44842582736498027,1,0.44189517306215287,4,0.5539709240375852,4,0.43410372489095006,1,0.8720228422280472,2,0.49459101940671885,2,0.575556660997191
P12_345_6,G3,S011,3,25.0,1,0,1189.6302857364394,1.077171254529726,0,0.0,1,0.5120937769095865,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
P12_346_5,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_346_5,G2,S003|S005|S006|S007|S011|S015,31,294.0,11,2,24358.06387399797,28.250539310168456,3,0.4543586980287659,1,0.29047280660497127,1,0.44189517306215287,4,0.5539709240375852,2,0.2845461661563275,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P12_346_5,G3,S010|S012|S013|S014,12,100.0,4,1,10350.133139310403,9.509041691575511,0,0.0,2,0.6375263651170816,0,0.0,0,0.0,4,0.6151764262783745,0,0.0,1,0.7090610655626729,1,0.8202035764785548
P12_34_56,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_34_56,G2,S003|S005|S006|S007|S015,28,269.0,10,2,23168.433588261527,27.173368055638733,3,0.4543586980287659,1,0.1628983111067324,1,0.44189517306215287,4,0.5539709240375852,1,0.31996902472603894,1,0.8720228422280472,1,0.581028142458737,1,0.67898292053435
P12_34_56,G3,S010|S011|S012|S013|S014,15,125.0,5,1,11539.763425046844,10.586212946105238,0,0.0,2,0.6888025450636535,0,0.0,0,0.0,4,0.6658219501086539,0,0.0,1,0.6526485386089231,1,0.7549486095753287
P12_356_4,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_356_4,G2,S003|S005|S007|S010|S011|S012|S013|S014|S015,37,335.0,13,3,31959.147716013387,34.13445951255664,3,0.40731611359847614,2,0.5122130751140996,1,0.288218245094349,4,0.4947786314276112,4,0.49638455178760404,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P12_356_4,G3,S006,6,59.0,2,0,2749.0492972949805,3.625121489187333,1,0.4568211724972373,0,0.0,1,0.49744201819280065,1,0.766406093269462,0,0.0,1,1.0,0,0.0,0,0.0
P12_35_46,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_35_46,G2,S003|S005|S007|S010|S012|S013|S014|S015,34,310.0,12,3,30769.517430276952,33.05728825802691,3,0.40731611359847614,2,0.44842582736498027,1,0.288218245094349,4,0.4947786314276112,4,0.43410372489095006,1,0.5630884893840518,2,0.49459101940671885,2,0.575556660997191
P12_35_46,G3,S006|S011,9,84.0,3,0,3938.67958303142,4.702292743717059,1,0.22566689370129703,1,0.20399488720876774,1,0.24573334556368948,1,0.37859997039194143,1,0.39835455224597344,1,0.4939939461817781,0,0.0,0,0.0
P12_36_45,G1,S001|S002|S004|S008|S009,37,364.0,9,1,21992.824073086857,31.57119391949999,1,0.5821783583278309,1,0.4247360766773366,2,0.4081563573991121,2,0.4788764417802611,2,0.42310288446821237,3,0.5697127094543056,1,0.6322614268385385,1,0.7252572400231101
P12_36_45,G2,S003|S005|S007|S011|S015,25,235.0,9,2,21609.01457670299,24.625417820981124,3,0.40731611359847614,1,0.29047280660497127,1,0.288218245094349,4,0.4947786314276112,2,0.2845461661563275,1,0.5630884893840518,1,0.581028142458737,1,0.67898292053435
P12_36_45,G3,S006|S010|S012|S013|S014,18,159.0,6,1,13099.182436605384,13.134163180762846,1,0.2451727057431465,2,0.6375263651170816,1,0.26697362752248094,1,0.41132475221700604,4,0.6151764262783745,1,0.5366929566834585,1,0.7090610655626729,1,0.8202035764785548
