partition,group,resource_type,resource_id,task,start,release,next_task,handoff_slack_seconds,physical_id,inventory_status
P2,G1,B_aircraft,G1-B_aircraft-01,T006,0.0,1189.630285736439,,,U05,existing
P2,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T003,5.573822482534524,U07,existing
P2,G1,C_aircraft,G1-C_aircraft-01,T003,1567.0,2996.4261775174655,,,U07,existing
P2,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P2,G1,B_batteries,G1-B_batteries-01,T006,0.0,2323.07116269932,,,B01,existing
P2,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P2,G1,C_batteries,G1-C_batteries-02,T003,1567.0,4514.606630665684,,,C02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T014,5.540041163608294,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T014,2287.0,4767.949414940517,T017,316.0505850594827,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T017,5084.0,7427.847074711972,,,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T007,5.360911240417408,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T007,2136.0,4744.040897108922,T022,521.9591028910781,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T022,5266.0,6957.534486238949,,,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T002,1166.0,3764.128190684848,T016,5.87180931515195,U04,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T016,3770.0,5465.7581046684645,T020,1790.2418953315355,U04,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T020,7256.0,9226.209846976819,,,U04,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T009,5.461109844432485,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T009,1850.0,3119.9799172692683,T013,5.020082730731701,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T013,3125.0,5083.041271486994,T021,5.958728513005553,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T021,5089.0,6987.041271486994,T023,373.95872851300555,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T023,7361.0,8880.024344411855,,,U06,existing
P2,G2,C_aircraft,G2-C_aircraft-01,T015,0.0,1667.9002043425255,T010,5.099795657474488,U08,existing
P2,G2,C_aircraft,G2-C_aircraft-01,T010,1673.0,4077.597882910281,T019,5.402117089719013,U08,existing
P2,G2,C_aircraft,G2-C_aircraft-01,T019,4083.0,6322.184064967842,T012,5.81593503215845,U08,existing
P2,G2,C_aircraft,G2-C_aircraft-01,T012,6328.0,8443.081641278453,T018,352.9183587215466,U08,existing
P2,G2,C_aircraft,G2-C_aircraft-01,T018,8796.0,11231.809520857649,,,U08,existing
P2,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,120.596419385226,A02,existing
P2,G2,A_batteries,G2-A_batteries-01,T016,3770.0,6601.734416824666,,,A02,existing
P2,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T017,1595.575916271985,A03,existing
P2,G2,A_batteries,G2-A_batteries-02,T017,5084.0,8791.411057961546,,,A03,existing
P2,G2,A_batteries,G2-A_batteries-03,T002,1166.0,5260.080232101528,T022,5.919767898471946,A04,existing
P2,G2,A_batteries,G2-A_batteries-03,T022,5266.0,8133.028992918405,,,A04,existing
P2,G2,A_batteries,G2-A_batteries-04,T007,2136.0,6197.304360192513,,,A05,existing
P2,G2,A_batteries,G2-A_batteries-05,T014,2287.0,6175.865329852893,T020,1080.1346701471066,A06,existing
P2,G2,A_batteries,G2-A_batteries-05,T020,7256.0,10466.210497663895,,,A06,existing
P2,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T021,1655.7991467650509,B02,existing
P2,G2,B_batteries,G2-B_batteries-01,T021,5089.0,8854.223423404605,,,B02,existing
P2,G2,B_batteries,G2-B_batteries-02,T009,1850.0,4316.992001224441,T023,3044.007998775559,B03,existing
P2,G2,B_batteries,G2-B_batteries-02,T023,7361.0,10344.706428350346,,,B03,existing
P2,G2,B_batteries,G2-B_batteries-03,T013,3125.0,7042.286898972585,,,B04,existing
P2,G2,C_batteries,G2-C_batteries-01,T015,0.0,3374.9612139713486,T019,708.0387860286514,C03,existing
P2,G2,C_batteries,G2-C_batteries-01,T019,4083.0,8790.86184638789,T018,5.138153612109818,C03,existing
P2,G2,C_batteries,G2-C_batteries-01,T018,8796.0,13730.163800832162,,,C03,existing
P2,G2,C_batteries,G2-C_batteries-02,T010,1673.0,6159.472794610202,T012,168.52720538979793,C04,existing
P2,G2,C_batteries,G2-C_batteries-02,T012,6328.0,10935.747358730121,,,C04,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R004,14.04216670878418,2304.2013213486703,R001,5.936097680738385,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R001,2310.1374190294086,5664.297538856334,R005,5.744627852450321,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R005,5670.042166708784,7556.20132134867,R002,5.9360976807392944,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R002,7562.137419029409,11492.297538856334,,,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-02,R003,83.49083744349923,8984.534653380882,,,R02,existing
P2,G2,relay_components,G2-relay_components-01,R004,14.04216670878418,2713.528375450298,R005,2956.513791258486,RE01,existing
P2,G2,relay_components,G2-relay_components-01,R005,5670.042166708784,7915.379069894741,,,RE01,existing
P2,G2,relay_components,G2-relay_components-02,R003,83.49083744349923,10219.159952261543,,,RE02,existing
P2,G2,relay_components,G2-relay_components-03,R001,2310.1374190294086,6201.09105464491,R002,1361.0463643844987,RE03,existing
P2,G2,relay_components,G2-relay_components-03,R002,7562.137419029409,12100.59105464491,,,RE03,existing
P1,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P1,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T003,5.573822482534524,U07,existing
P1,G1,C_aircraft,G1-C_aircraft-01,T003,1567.0,2996.4261775174655,,,U07,existing
P1,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P1,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P1,G1,C_batteries,G1-C_batteries-02,T003,1567.0,4514.606630665684,,,C02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T014,5.540041163608294,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T014,2287.0,4767.949414940517,T017,316.0505850594827,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T017,5084.0,7427.847074711972,,,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T007,5.360911240417408,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T007,2136.0,4744.040897108922,T022,521.9591028910781,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T022,5266.0,6957.534486238949,,,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T002,1166.0,3764.128190684848,T016,5.87180931515195,U04,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T016,3770.0,5465.7581046684645,T020,1790.2418953315355,U04,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T020,7256.0,9226.209846976819,,,U04,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T006,0.0,1189.630285736439,T009,660.369714263561,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T009,1850.0,3119.9799172692683,T021,1969.0200827307317,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T021,5089.0,6987.041271486994,,,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T008,0.0,1844.5388901555675,T013,1280.4611098444325,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T013,3125.0,5083.041271486994,T023,2277.9587285130056,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T023,7361.0,8880.024344411855,,,U06,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T015,0.0,1667.9002043425255,T010,5.099795657474488,U08,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T010,1673.0,4077.597882910281,T019,5.402117089719013,U08,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T019,4083.0,6322.184064967842,T012,5.81593503215845,U08,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T012,6328.0,8443.081641278453,T018,352.9183587215466,U08,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T018,8796.0,11231.809520857649,,,U08,existing
P1,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,120.596419385226,A02,existing
P1,G2,A_batteries,G2-A_batteries-01,T016,3770.0,6601.734416824666,,,A02,existing
P1,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T017,1595.575916271985,A03,existing
P1,G2,A_batteries,G2-A_batteries-02,T017,5084.0,8791.411057961546,,,A03,existing
P1,G2,A_batteries,G2-A_batteries-03,T002,1166.0,5260.080232101528,T022,5.919767898471946,A04,existing
P1,G2,A_batteries,G2-A_batteries-03,T022,5266.0,8133.028992918405,,,A04,existing
P1,G2,A_batteries,G2-A_batteries-04,T007,2136.0,6197.304360192513,,,A05,existing
P1,G2,A_batteries,G2-A_batteries-05,T014,2287.0,6175.865329852893,T020,1080.1346701471066,A06,existing
P1,G2,A_batteries,G2-A_batteries-05,T020,7256.0,10466.210497663895,,,A06,existing
P1,G2,B_batteries,G2-B_batteries-01,T006,0.0,2323.07116269932,T013,801.9288373006798,B01,existing
P1,G2,B_batteries,G2-B_batteries-01,T013,3125.0,7042.286898972585,,,B01,existing
P1,G2,B_batteries,G2-B_batteries-02,T008,0.0,3433.200853234949,T021,1655.7991467650509,B02,existing
P1,G2,B_batteries,G2-B_batteries-02,T021,5089.0,8854.223423404605,,,B02,existing
P1,G2,B_batteries,G2-B_batteries-03,T009,1850.0,4316.992001224441,T023,3044.007998775559,B03,existing
P1,G2,B_batteries,G2-B_batteries-03,T023,7361.0,10344.706428350346,,,B03,existing
P1,G2,C_batteries,G2-C_batteries-01,T015,0.0,3374.9612139713486,T019,708.0387860286514,C03,existing
P1,G2,C_batteries,G2-C_batteries-01,T019,4083.0,8790.86184638789,T018,5.138153612109818,C03,existing
P1,G2,C_batteries,G2-C_batteries-01,T018,8796.0,13730.163800832162,,,C03,existing
P1,G2,C_batteries,G2-C_batteries-02,T010,1673.0,6159.472794610202,T012,168.52720538979793,C04,existing
P1,G2,C_batteries,G2-C_batteries-02,T012,6328.0,10935.747358730121,,,C04,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R004,14.04216670878418,2304.2013213486703,R001,5.936097680738385,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R001,2310.1374190294086,5664.297538856334,R005,5.744627852450321,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R005,5670.042166708784,7556.20132134867,R002,5.9360976807392944,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R002,7562.137419029409,11492.297538856334,,,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-02,R003,83.49083744349923,8984.534653380882,,,R02,existing
P1,G2,relay_components,G2-relay_components-01,R004,14.04216670878418,2713.528375450298,R005,2956.513791258486,RE01,existing
P1,G2,relay_components,G2-relay_components-01,R005,5670.042166708784,7915.379069894741,,,RE01,existing
P1,G2,relay_components,G2-relay_components-02,R003,83.49083744349923,10219.159952261543,,,RE02,existing
P1,G2,relay_components,G2-relay_components-03,R001,2310.1374190294086,6201.09105464491,R002,1361.0463643844987,RE03,existing
P1,G2,relay_components,G2-relay_components-03,R002,7562.137419029409,12100.59105464491,,,RE03,existing
P4,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P4,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,T003,5.573822482534524,U07,existing
P4,G1,C_aircraft,G1-C_aircraft-01,T003,1567.0,2996.4261775174655,,,U07,existing
P4,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P4,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P4,G1,C_batteries,G1-C_batteries-02,T003,1567.0,4514.606630665684,,,C02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T004,0.0,2281.4599588363917,T014,5.540041163608294,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T014,2287.0,4767.949414940517,T017,316.0505850594827,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T017,5084.0,7427.847074711972,,,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T011,0.0,2130.6390887595826,T007,5.360911240417408,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T007,2136.0,4744.040897108922,T022,521.9591028910781,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T022,5266.0,6957.534486238949,,,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T002,1166.0,3764.128190684848,T016,5.87180931515195,U04,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T016,3770.0,5465.7581046684645,T020,1790.2418953315355,U04,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T020,7256.0,9226.209846976819,,,U04,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T009,5.461109844432485,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T009,1850.0,3119.9799172692683,T013,5.020082730731701,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T013,3125.0,5083.041271486994,T021,5.958728513005553,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T021,5089.0,6987.041271486994,T023,373.95872851300555,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T023,7361.0,8880.024344411855,,,U05,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T015,0.0,1667.9002043425255,T010,5.099795657474488,U08,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T010,1673.0,4077.597882910281,T019,5.402117089719013,U08,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T019,4083.0,6322.184064967842,T012,5.81593503215845,U08,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T012,6328.0,8443.081641278453,T018,352.9183587215466,U08,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T018,8796.0,11231.809520857649,,,U08,existing
P4,G2,A_batteries,G2-A_batteries-01,T004,0.0,3649.403580614774,T016,120.596419385226,A02,existing
P4,G2,A_batteries,G2-A_batteries-01,T016,3770.0,6601.734416824666,,,A02,existing
P4,G2,A_batteries,G2-A_batteries-02,T011,0.0,3488.424083728015,T017,1595.575916271985,A03,existing
P4,G2,A_batteries,G2-A_batteries-02,T017,5084.0,8791.411057961546,,,A03,existing
P4,G2,A_batteries,G2-A_batteries-03,T002,1166.0,5260.080232101528,T022,5.919767898471946,A04,existing
P4,G2,A_batteries,G2-A_batteries-03,T022,5266.0,8133.028992918405,,,A04,existing
P4,G2,A_batteries,G2-A_batteries-04,T007,2136.0,6197.304360192513,,,A05,existing
P4,G2,A_batteries,G2-A_batteries-05,T014,2287.0,6175.865329852893,T020,1080.1346701471066,A06,existing
P4,G2,A_batteries,G2-A_batteries-05,T020,7256.0,10466.210497663895,,,A06,existing
P4,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T021,1655.7991467650509,B01,existing
P4,G2,B_batteries,G2-B_batteries-01,T021,5089.0,8854.223423404605,,,B01,existing
P4,G2,B_batteries,G2-B_batteries-02,T009,1850.0,4316.992001224441,T023,3044.007998775559,B02,existing
P4,G2,B_batteries,G2-B_batteries-02,T023,7361.0,10344.706428350346,,,B02,existing
P4,G2,B_batteries,G2-B_batteries-03,T013,3125.0,7042.286898972585,,,B03,existing
P4,G2,C_batteries,G2-C_batteries-01,T015,0.0,3374.9612139713486,T019,708.0387860286514,C03,existing
P4,G2,C_batteries,G2-C_batteries-01,T019,4083.0,8790.86184638789,T018,5.138153612109818,C03,existing
P4,G2,C_batteries,G2-C_batteries-01,T018,8796.0,13730.163800832162,,,C03,existing
P4,G2,C_batteries,G2-C_batteries-02,T010,1673.0,6159.472794610202,T012,168.52720538979793,C04,existing
P4,G2,C_batteries,G2-C_batteries-02,T012,6328.0,10935.747358730121,,,C04,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R004,14.04216670878418,2304.2013213486703,R001,5.936097680738385,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R001,2310.1374190294086,5664.297538856334,R005,5.744627852450321,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R005,5670.042166708784,7556.20132134867,R002,5.9360976807392944,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R002,7562.137419029409,11492.297538856334,,,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-02,R003,83.49083744349923,8984.534653380882,,,R02,existing
P4,G2,relay_components,G2-relay_components-01,R004,14.04216670878418,2713.528375450298,R005,2956.513791258486,RE01,existing
P4,G2,relay_components,G2-relay_components-01,R005,5670.042166708784,7915.379069894741,,,RE01,existing
P4,G2,relay_components,G2-relay_components-02,R003,83.49083744349923,10219.159952261543,,,RE02,existing
P4,G2,relay_components,G2-relay_components-03,R001,2310.1374190294086,6201.09105464491,R002,1361.0463643844987,RE03,existing
P4,G2,relay_components,G2-relay_components-03,R002,7562.137419029409,12100.59105464491,,,RE03,existing
P4,G3,B_aircraft,G3-B_aircraft-01,T006,0.0,1189.630285736439,,,U06,existing
P4,G3,B_batteries,G3-B_batteries-01,T006,0.0,2323.07116269932,,,B04,existing
