partition,group,resource_type,resource_id,task,start,release,next_task,handoff_slack_seconds,physical_id,inventory_status
P3,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,T012,0.5738224825345242,U08,existing
P3,G1,C_aircraft,G1-C_aircraft-02,T012,1430.0,3545.081641278453,T018,0.9183587215470652,U08,existing
P3,G1,C_aircraft,G1-C_aircraft-02,T018,3546.0,5981.809520857649,,,U08,existing
P3,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,T014,2073.2112877125287,A01,existing
P3,G1,A_batteries,G1-A_batteries-01,T014,4252.0,8140.865329852893,,,A01,existing
P3,G1,A_batteries,G1-A_batteries-02,T011,0.0,3488.424083728015,,,A02,existing
P3,G1,A_batteries,G1-A_batteries-03,T017,18.0,3725.4110579615462,,,A03,existing
P3,G1,A_batteries,G1-A_batteries-04,T002,1350.0,5444.080232101528,,,A04,existing
P3,G1,B_batteries,G1-B_batteries-01,T008,0.0,3433.200853234949,T007,155.79914676505086,B01,existing
P3,G1,B_batteries,G1-B_batteries-01,T007,3589.0,7809.929491921515,T023,1821.0705080784846,B01,existing
P3,G1,B_batteries,G1-B_batteries-01,T023,9631.0,12614.706428350346,,,B01,existing
P3,G1,B_batteries,G1-B_batteries-02,T015,0.0,3010.3575010505742,T016,104.64249894942577,B02,existing
P3,G1,B_batteries,G1-B_batteries-02,T016,3115.0,6120.358573849458,T022,473.64142615054243,B02,existing
P3,G1,B_batteries,G1-B_batteries-02,T022,6594.0,9630.781178576588,,,B02,existing
P3,G1,B_batteries,G1-B_batteries-03,T004,1555.0,5354.499614211823,T021,578.5003857881766,B03,existing
P3,G1,B_batteries,G1-B_batteries-03,T021,5933.0,9698.223423404605,,,B03,existing
P3,G1,B_batteries,G1-B_batteries-04,T009,1845.0,4311.992001224441,T013,323.0079987755589,B04,existing
P3,G1,B_batteries,G1-B_batteries-04,T013,4635.0,8552.286898972585,T020,911.7131010274152,B04,existing
P3,G1,B_batteries,G1-B_batteries-04,T020,9464.0,12856.413796367908,,,B04,existing
P3,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,T019,1482.9071462370484,C01,existing
P3,G1,C_batteries,G1-C_batteries-01,T019,4633.0,9340.86184638789,,,C01,existing
P3,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,T018,598.393369334316,C02,existing
P3,G1,C_batteries,G1-C_batteries-02,T018,3546.0,8480.163800832162,,,C02,existing
P3,G1,C_batteries,G1-C_batteries-03,T012,1430.0,6037.747358730121,,,C03,existing
P3,G1,C_batteries,G1-C_batteries-04,T010,1746.0,6232.472794610201,,,C04,existing
P3,G1,relay_aircraft,G1-relay_aircraft-01,R005,2.0421667087841797,2490.20132134867,R001,3.9360976807388397,R01,existing
P3,G1,relay_aircraft,G1-relay_aircraft-01,R001,2494.1374190294086,6298.297538856334,R002,3345.8398801730746,R01,existing
P3,G1,relay_aircraft,G1-relay_aircraft-01,R002,9644.137419029408,11525.297538856334,,,R01,existing
P3,G1,relay_aircraft,G1-relay_aircraft-02,R003,907.4908374434992,3987.5346533808824,R004,872.9561840626166,R02,existing
P3,G1,relay_aircraft,G1-relay_aircraft-02,R004,4860.490837443499,8634.534653380882,,,R02,existing
P3,G1,relay_components,G1-relay_components-01,R005,2.0421667087841797,2924.106500450297,R004,1936.384336993202,RE01,existing
P3,G1,relay_components,G1-relay_components-01,R004,4860.490837443499,9232.735473094875,,,RE01,existing
P3,G1,relay_components,G1-relay_components-02,R003,907.4908374434992,4499.587903650432,R002,5144.549515378976,RE02,existing
P3,G1,relay_components,G1-relay_components-02,R002,9644.137419029408,11879.244700478244,,,RE02,existing
P3,G1,relay_components,G1-relay_components-03,R001,2494.1374190294086,6890.95042964491,,,RE03,existing
P3,G2,B_aircraft,G2-B_aircraft-01,T006,7832.0,9021.630285736439,,,NEW-B_aircraft-01,procurement_required
P3,G2,B_batteries,G2-B_batteries-01,T006,7832.0,10155.07116269932,,,NEW-B_batteries-01,procurement_required
P2,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P2,G1,B_aircraft,G1-B_aircraft-01,T006,7832.0,9021.630285736439,,,U05,existing
P2,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P2,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P2,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P2,G1,B_batteries,G1-B_batteries-01,T006,7832.0,10155.07116269932,,,B01,existing
P2,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P2,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T011,0.0,2130.6390887595826,T014,2121.3609112404174,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-01,T014,4252.0,6732.949414940517,,,U02,existing
P2,G2,A_aircraft,G2-A_aircraft-02,T017,18.0,2361.847074711972,,,U03,existing
P2,G2,A_aircraft,G2-A_aircraft-03,T002,1350.0,3948.128190684848,,,U04,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T009,0.46110984443248526,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T009,1845.0,3114.9799172692683,T016,0.020082730731701304,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T016,3115.0,4634.024344411855,T013,0.9756555881449458,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T013,4635.0,6593.041271486994,T022,0.9587285130055534,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T022,6594.0,8094.778736614857,T020,1369.2212633851432,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-01,T020,9464.0,11233.57299249031,,,U06,existing
P2,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T004,0.4286408723182831,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T004,1555.0,3588.312901313905,T007,0.6870986860949415,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T007,3589.0,5932.132106684533,T021,0.8678933154669721,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T021,5933.0,7831.041271486994,T023,1799.9587285130056,NEW-B_aircraft-01,procurement_required
P2,G2,B_aircraft,G2-B_aircraft-02,T023,9631.0,11150.024344411855,,,NEW-B_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-01,T012,1430.0,3545.081641278453,T018,0.9183587215470652,NEW-C_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-01,T018,3546.0,5981.809520857649,,,NEW-C_aircraft-01,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-02,T010,1746.0,4150.5978829102805,T019,482.40211708971947,NEW-C_aircraft-02,procurement_required
P2,G2,C_aircraft,G2-C_aircraft-02,T019,4633.0,6872.184064967842,,,NEW-C_aircraft-02,procurement_required
P2,G2,A_batteries,G2-A_batteries-01,T011,0.0,3488.424083728015,T014,763.5759162719851,A02,existing
P2,G2,A_batteries,G2-A_batteries-01,T014,4252.0,8140.865329852893,,,A02,existing
P2,G2,A_batteries,G2-A_batteries-02,T017,18.0,3725.4110579615462,,,A03,existing
P2,G2,A_batteries,G2-A_batteries-03,T002,1350.0,5444.080232101528,,,A04,existing
P2,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T007,155.79914676505086,B02,existing
P2,G2,B_batteries,G2-B_batteries-01,T007,3589.0,7809.929491921515,T023,1821.0705080784846,B02,existing
P2,G2,B_batteries,G2-B_batteries-01,T023,9631.0,12614.706428350346,,,B02,existing
P2,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T016,104.64249894942577,B03,existing
P2,G2,B_batteries,G2-B_batteries-02,T016,3115.0,6120.358573849458,T022,473.64142615054243,B03,existing
P2,G2,B_batteries,G2-B_batteries-02,T022,6594.0,9630.781178576588,,,B03,existing
P2,G2,B_batteries,G2-B_batteries-03,T004,1555.0,5354.499614211823,T021,578.5003857881766,B04,existing
P2,G2,B_batteries,G2-B_batteries-03,T021,5933.0,9698.223423404605,,,B04,existing
P2,G2,B_batteries,G2-B_batteries-04,T009,1845.0,4311.992001224441,T013,323.0079987755589,NEW-B_batteries-01,procurement_required
P2,G2,B_batteries,G2-B_batteries-04,T013,4635.0,8552.286898972585,T020,911.7131010274152,NEW-B_batteries-01,procurement_required
P2,G2,B_batteries,G2-B_batteries-04,T020,9464.0,12856.413796367908,,,NEW-B_batteries-01,procurement_required
P2,G2,C_batteries,G2-C_batteries-01,T012,1430.0,6037.747358730121,,,C03,existing
P2,G2,C_batteries,G2-C_batteries-02,T010,1746.0,6232.472794610201,,,C04,existing
P2,G2,C_batteries,G2-C_batteries-03,T018,3546.0,8480.163800832162,,,NEW-C_batteries-01,procurement_required
P2,G2,C_batteries,G2-C_batteries-04,T019,4633.0,9340.86184638789,,,NEW-C_batteries-02,procurement_required
P2,G2,relay_aircraft,G2-relay_aircraft-01,R005,2.0421667087841797,2490.20132134867,R001,3.9360976807388397,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R001,2494.1374190294086,6298.297538856334,R002,3345.8398801730746,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-01,R002,9644.137419029408,11525.297538856334,,,R01,existing
P2,G2,relay_aircraft,G2-relay_aircraft-02,R003,907.4908374434992,3987.5346533808824,R004,872.9561840626166,R02,existing
P2,G2,relay_aircraft,G2-relay_aircraft-02,R004,4860.490837443499,8634.534653380882,,,R02,existing
P2,G2,relay_components,G2-relay_components-01,R005,2.0421667087841797,2924.106500450297,R004,1936.384336993202,RE01,existing
P2,G2,relay_components,G2-relay_components-01,R004,4860.490837443499,9232.735473094875,,,RE01,existing
P2,G2,relay_components,G2-relay_components-02,R003,907.4908374434992,4499.587903650432,R002,5144.549515378976,RE02,existing
P2,G2,relay_components,G2-relay_components-02,R002,9644.137419029408,11879.244700478244,,,RE02,existing
P2,G2,relay_components,G2-relay_components-03,R001,2494.1374190294086,6890.95042964491,,,RE03,existing
P1,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P1,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P1,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P1,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P1,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P1,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T011,0.0,2130.6390887595826,T014,2121.3609112404174,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-01,T014,4252.0,6732.949414940517,,,U02,existing
P1,G2,A_aircraft,G2-A_aircraft-02,T017,18.0,2361.847074711972,,,U03,existing
P1,G2,A_aircraft,G2-A_aircraft-03,T002,1350.0,3948.128190684848,,,U04,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T009,0.46110984443248526,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T009,1845.0,3114.9799172692683,T016,0.020082730731701304,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T016,3115.0,4634.024344411855,T013,0.9756555881449458,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T013,4635.0,6593.041271486994,T022,0.9587285130055534,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T022,6594.0,8094.778736614857,T023,1536.2212633851432,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-01,T023,9631.0,11150.024344411855,,,U05,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T004,0.4286408723182831,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T004,1555.0,3588.312901313905,T007,0.6870986860949415,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T007,3589.0,5932.132106684533,T021,0.8678933154669721,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T021,5933.0,7831.041271486994,T006,0.9587285130055534,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T006,7832.0,9021.630285736439,T020,442.36971426356104,U06,existing
P1,G2,B_aircraft,G2-B_aircraft-02,T020,9464.0,11233.57299249031,,,U06,existing
P1,G2,C_aircraft,G2-C_aircraft-01,T012,1430.0,3545.081641278453,T018,0.9183587215470652,NEW-C_aircraft-01,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-01,T018,3546.0,5981.809520857649,,,NEW-C_aircraft-01,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-02,T010,1746.0,4150.5978829102805,T019,482.40211708971947,NEW-C_aircraft-02,procurement_required
P1,G2,C_aircraft,G2-C_aircraft-02,T019,4633.0,6872.184064967842,,,NEW-C_aircraft-02,procurement_required
P1,G2,A_batteries,G2-A_batteries-01,T011,0.0,3488.424083728015,T014,763.5759162719851,A02,existing
P1,G2,A_batteries,G2-A_batteries-01,T014,4252.0,8140.865329852893,,,A02,existing
P1,G2,A_batteries,G2-A_batteries-02,T017,18.0,3725.4110579615462,,,A03,existing
P1,G2,A_batteries,G2-A_batteries-03,T002,1350.0,5444.080232101528,,,A04,existing
P1,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T007,155.79914676505086,B01,existing
P1,G2,B_batteries,G2-B_batteries-01,T007,3589.0,7809.929491921515,T006,22.070508078484636,B01,existing
P1,G2,B_batteries,G2-B_batteries-01,T006,7832.0,10155.07116269932,,,B01,existing
P1,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T016,104.64249894942577,B02,existing
P1,G2,B_batteries,G2-B_batteries-02,T016,3115.0,6120.358573849458,T022,473.64142615054243,B02,existing
P1,G2,B_batteries,G2-B_batteries-02,T022,6594.0,9630.781178576588,T023,0.2188214234120096,B02,existing
P1,G2,B_batteries,G2-B_batteries-02,T023,9631.0,12614.706428350346,,,B02,existing
P1,G2,B_batteries,G2-B_batteries-03,T004,1555.0,5354.499614211823,T021,578.5003857881766,B03,existing
P1,G2,B_batteries,G2-B_batteries-03,T021,5933.0,9698.223423404605,,,B03,existing
P1,G2,B_batteries,G2-B_batteries-04,T009,1845.0,4311.992001224441,T013,323.0079987755589,B04,existing
P1,G2,B_batteries,G2-B_batteries-04,T013,4635.0,8552.286898972585,T020,911.7131010274152,B04,existing
P1,G2,B_batteries,G2-B_batteries-04,T020,9464.0,12856.413796367908,,,B04,existing
P1,G2,C_batteries,G2-C_batteries-01,T012,1430.0,6037.747358730121,,,C03,existing
P1,G2,C_batteries,G2-C_batteries-02,T010,1746.0,6232.472794610201,,,C04,existing
P1,G2,C_batteries,G2-C_batteries-03,T018,3546.0,8480.163800832162,,,NEW-C_batteries-01,procurement_required
P1,G2,C_batteries,G2-C_batteries-04,T019,4633.0,9340.86184638789,,,NEW-C_batteries-02,procurement_required
P1,G2,relay_aircraft,G2-relay_aircraft-01,R005,2.0421667087841797,2490.20132134867,R001,3.9360976807388397,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R001,2494.1374190294086,6298.297538856334,R002,3345.8398801730746,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-01,R002,9644.137419029408,11525.297538856334,,,R01,existing
P1,G2,relay_aircraft,G2-relay_aircraft-02,R003,907.4908374434992,3987.5346533808824,R004,872.9561840626166,R02,existing
P1,G2,relay_aircraft,G2-relay_aircraft-02,R004,4860.490837443499,8634.534653380882,,,R02,existing
P1,G2,relay_components,G2-relay_components-01,R005,2.0421667087841797,2924.106500450297,R004,1936.384336993202,RE01,existing
P1,G2,relay_components,G2-relay_components-01,R004,4860.490837443499,9232.735473094875,,,RE01,existing
P1,G2,relay_components,G2-relay_components-02,R003,907.4908374434992,4499.587903650432,R002,5144.549515378976,RE02,existing
P1,G2,relay_components,G2-relay_components-02,R002,9644.137419029408,11879.244700478244,,,RE02,existing
P1,G2,relay_components,G2-relay_components-03,R001,2494.1374190294086,6890.95042964491,,,RE03,existing
P4,G1,A_aircraft,G1-A_aircraft-01,T005,0.0,1312.470877312685,,,U01,existing
P4,G1,C_aircraft,G1-C_aircraft-01,T001,0.0,1561.4261775174655,,,U07,existing
P4,G1,C_aircraft,G1-C_aircraft-02,T003,0.0,1429.4261775174655,,,U08,existing
P4,G1,A_batteries,G1-A_batteries-01,T005,0.0,2178.7887122874713,,,A01,existing
P4,G1,C_batteries,G1-C_batteries-01,T001,0.0,3150.0928537629516,,,C01,existing
P4,G1,C_batteries,G1-C_batteries-02,T003,0.0,2947.606630665684,,,C02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T011,0.0,2130.6390887595826,T014,2121.3609112404174,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-01,T014,4252.0,6732.949414940517,,,U02,existing
P4,G2,A_aircraft,G2-A_aircraft-02,T017,18.0,2361.847074711972,,,U03,existing
P4,G2,A_aircraft,G2-A_aircraft-03,T002,1350.0,3948.128190684848,,,U04,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T008,0.0,1844.5388901555675,T009,0.46110984443248526,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T009,1845.0,3114.9799172692683,T016,0.020082730731701304,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T016,3115.0,4634.024344411855,T013,0.9756555881449458,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T013,4635.0,6593.041271486994,T022,0.9587285130055534,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T022,6594.0,8094.778736614857,T020,1369.2212633851432,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-01,T020,9464.0,11233.57299249031,,,U05,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T015,0.0,1554.5713591276817,T004,0.4286408723182831,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T004,1555.0,3588.312901313905,T007,0.6870986860949415,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T007,3589.0,5932.132106684533,T021,0.8678933154669721,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T021,5933.0,7831.041271486994,T023,1799.9587285130056,U06,existing
P4,G2,B_aircraft,G2-B_aircraft-02,T023,9631.0,11150.024344411855,,,U06,existing
P4,G2,C_aircraft,G2-C_aircraft-01,T012,1430.0,3545.081641278453,T018,0.9183587215470652,NEW-C_aircraft-01,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-01,T018,3546.0,5981.809520857649,,,NEW-C_aircraft-01,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-02,T010,1746.0,4150.5978829102805,T019,482.40211708971947,NEW-C_aircraft-02,procurement_required
P4,G2,C_aircraft,G2-C_aircraft-02,T019,4633.0,6872.184064967842,,,NEW-C_aircraft-02,procurement_required
P4,G2,A_batteries,G2-A_batteries-01,T011,0.0,3488.424083728015,T014,763.5759162719851,A02,existing
P4,G2,A_batteries,G2-A_batteries-01,T014,4252.0,8140.865329852893,,,A02,existing
P4,G2,A_batteries,G2-A_batteries-02,T017,18.0,3725.4110579615462,,,A03,existing
P4,G2,A_batteries,G2-A_batteries-03,T002,1350.0,5444.080232101528,,,A04,existing
P4,G2,B_batteries,G2-B_batteries-01,T008,0.0,3433.200853234949,T007,155.79914676505086,B01,existing
P4,G2,B_batteries,G2-B_batteries-01,T007,3589.0,7809.929491921515,T023,1821.0705080784846,B01,existing
P4,G2,B_batteries,G2-B_batteries-01,T023,9631.0,12614.706428350346,,,B01,existing
P4,G2,B_batteries,G2-B_batteries-02,T015,0.0,3010.3575010505742,T016,104.64249894942577,B02,existing
P4,G2,B_batteries,G2-B_batteries-02,T016,3115.0,6120.358573849458,T022,473.64142615054243,B02,existing
P4,G2,B_batteries,G2-B_batteries-02,T022,6594.0,9630.781178576588,,,B02,existing
P4,G2,B_batteries,G2-B_batteries-03,T004,1555.0,5354.499614211823,T021,578.5003857881766,B03,existing
P4,G2,B_batteries,G2-B_batteries-03,T021,5933.0,9698.223423404605,,,B03,existing
P4,G2,B_batteries,G2-B_batteries-04,T009,1845.0,4311.992001224441,T013,323.0079987755589,B04,existing
P4,G2,B_batteries,G2-B_batteries-04,T013,4635.0,8552.286898972585,T020,911.7131010274152,B04,existing
P4,G2,B_batteries,G2-B_batteries-04,T020,9464.0,12856.413796367908,,,B04,existing
P4,G2,C_batteries,G2-C_batteries-01,T012,1430.0,6037.747358730121,,,C03,existing
P4,G2,C_batteries,G2-C_batteries-02,T010,1746.0,6232.472794610201,,,C04,existing
P4,G2,C_batteries,G2-C_batteries-03,T018,3546.0,8480.163800832162,,,NEW-C_batteries-01,procurement_required
P4,G2,C_batteries,G2-C_batteries-04,T019,4633.0,9340.86184638789,,,NEW-C_batteries-02,procurement_required
P4,G2,relay_aircraft,G2-relay_aircraft-01,R005,2.0421667087841797,2490.20132134867,R001,3.9360976807388397,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R001,2494.1374190294086,6298.297538856334,R002,3345.8398801730746,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-01,R002,9644.137419029408,11525.297538856334,,,R01,existing
P4,G2,relay_aircraft,G2-relay_aircraft-02,R003,907.4908374434992,3987.5346533808824,R004,872.9561840626166,R02,existing
P4,G2,relay_aircraft,G2-relay_aircraft-02,R004,4860.490837443499,8634.534653380882,,,R02,existing
P4,G2,relay_components,G2-relay_components-01,R005,2.0421667087841797,2924.106500450297,R004,1936.384336993202,RE01,existing
P4,G2,relay_components,G2-relay_components-01,R004,4860.490837443499,9232.735473094875,,,RE01,existing
P4,G2,relay_components,G2-relay_components-02,R003,907.4908374434992,4499.587903650432,R002,5144.549515378976,RE02,existing
P4,G2,relay_components,G2-relay_components-02,R002,9644.137419029408,11879.244700478244,,,RE02,existing
P4,G2,relay_components,G2-relay_components-03,R001,2494.1374190294086,6890.95042964491,,,RE03,existing
P4,G3,B_aircraft,G3-B_aircraft-01,T006,7832.0,9021.630285736439,,,NEW-B_aircraft-01,procurement_required
P4,G3,B_batteries,G3-B_batteries-01,T006,7832.0,10155.07116269932,,,NEW-B_batteries-01,procurement_required
