sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T015,climb,4,1084.8223462305075,1112.8345247786847,relay,R003,0.739884337460925,obstruction_upper_bound,PASS
T015,cruise,5,1112.8345247786847,1431.3967448698693,relay,R003,2.710217075986666,independent_swept_cells,PASS
T015,descent,6,1431.3967448698693,1554.5713591276817,direct,,21.759839664518097,obstruction_upper_bound,PASS
T016,climb,0,4972.0,5038.236962890625,direct,,25.902754877149746,obstruction_upper_bound,PASS
T016,cruise,1,5038.236962890625,5480.071363532149,relay,R001,1.5447792394582844,independent_swept_cells,PASS
T016,descent,2,5480.071363532149,5532.6357190008985,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T016,handoff,3,5532.6357190008985,5691.0,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T016,handoff,3,5691.0,5742.6357190008985,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T016,climb,4,5742.6357190008985,5786.43934855819,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T016,cruise,5,5786.43934855819,5842.0,relay,R001,1.5450363200545851,independent_swept_cells,PASS
T016,cruise,5,5842.0,5938.5684372999285,direct,,7.617791871429475,independent_swept_cells,PASS
T016,cruise,5,5938.5684372999285,6035.136874599857,direct,,0.1115559660839871,obstruction_upper_bound,PASS
T016,cruise,5,6035.136874599857,6228.273749199714,direct,,3.619096812398741,obstruction_upper_bound,PASS
T016,descent,6,6228.273749199714,6307.7581046684645,direct,,25.902754877149746,obstruction_upper_bound,PASS
T017,climb,0,360.0,448.3506103515625,direct,,23.16061612661366,obstruction_upper_bound,PASS
T017,cruise,1,448.3506103515625,726.0,direct,,0.4682564988993452,obstruction_upper_bound,PASS
T017,cruise,1,726.0,852.4089689015445,relay,R003,2.710217075986666,independent_swept_cells,PASS
T017,descent,2,852.4089689015445,868.8297013234195,relay,R003,2.710217075986666,independent_swept_cells,PASS
T017,handoff,3,868.8297013234195,903.0,relay,R003,2.710217075986666,independent_swept_cells,PASS
T017,handoff,3,903.0,1048.8297013234196,relay,R003,2.710217075986666,independent_swept_cells,PASS
T017,climb,4,1048.8297013234196,1077.1051570525863,relay,R003,2.710217075986666,independent_swept_cells,PASS
T017,cruise,5,1077.1051570525863,1315.7669834571802,relay,R002,2.6094750494204533,independent_swept_cells,PASS
T017,descent,6,1315.7669834571802,1378.4575303321803,relay,R003,0.05451783094126483,independent_swept_cells,PASS
T017,handoff,7,1378.45753033218,1558.45753033218,relay,R003,0.05451783094126483,independent_swept_cells,PASS
T017,climb,8,1558.45753033218,1568.0,relay,R003,0.05451783094126483,independent_swept_cells,PASS
T017,climb,8,1568.0,1607.554317848456,relay,R002,4.341987803838968,independent_swept_cells,PASS
T017,cruise,9,1607.554317848456,1915.822623770448,relay,R002,3.8061171585863747,independent_swept_cells,PASS
T017,cruise,9,1915.822623770448,2069.956776731444,relay,R002,1.13778353505929,independent_swept_cells,PASS
T017,cruise,9,2069.956776731444,2224.09092969244,direct,,5.505435360975444,obstruction_upper_bound,PASS
T017,descent,10,2224.09092969244,2343.8470747119713,direct,,22.02154674108874,obstruction_upper_bound,PASS
T018,climb,0,4026.0,4199.641655273437,direct,,18.603583756332743,obstruction_upper_bound,PASS
T018,cruise,1,4199.641655273437,4683.7126913370275,relay,R001,2.7581660646969492,independent_swept_cells,PASS
T018,descent,2,4683.7126913370275,4795.364760428824,relay,R001,2.7243562827461787,independent_swept_cells,PASS
T018,handoff,3,4795.364760428824,5191.364760428824,relay,R001,2.7243562827461787,independent_swept_cells,PASS
T018,climb,4,5191.364760428824,5280.686415702262,relay,R001,2.7243562827461787,independent_swept_cells,PASS
T018,cruise,5,5280.686415702262,5691.0,relay,R001,2.7583940250567345,independent_swept_cells,PASS
T018,cruise,5,5691.0,5764.757451765851,direct,,9.49773379504677,obstruction_upper_bound,PASS
T018,descent,6,5764.757451765851,5842.0,direct,,18.603583756332732,obstruction_upper_bound,PASS
T018,descent,6,5842.0,5981.809520857649,direct,,22.659044314711153,obstruction_upper_bound,PASS
T019,climb,0,4424.0,4532.2156665039065,direct,,22.968262608738186,obstruction_upper_bound,PASS
T019,cruise,1,4532.2156665039065,4790.404057928972,relay,R001,2.7746239167242415,independent_swept_cells,PASS
T019,cruise,1,4790.404057928972,5048.592449354038,relay,R002,5.824767232492015,independent_swept_cells,PASS
T019,descent,2,5048.592449354038,5133.56203248392,relay,R002,8.427562711646836,independent_swept_cells,PASS
T019,handoff,3,5133.56203248392,5493.56203248392,relay,R002,8.427562711646836,independent_swept_cells,PASS
T019,climb,4,5493.56203248392,5561.537698987827,relay,R002,8.427562711646836,independent_swept_cells,PASS
T019,cruise,5,5561.537698987827,5691.0,relay,R002,8.489633900619703,independent_swept_cells,PASS
T019,cruise,5,5691.0,5842.0,relay,R001,0.06969933886114354,independent_swept_cells,PASS
T019,cruise,5,5842.0,5959.957240918979,direct,,9.947122275713706,independent_swept_cells,PASS
T019,cruise,5,5959.957240918979,6077.914481837958,direct,,5.9032217722817855,obstruction_upper_bound,PASS
T019,descent,6,6077.914481837958,6213.184064967842,direct,,22.968262608738186,obstruction_upper_bound,PASS
T020,climb,0,4272.0,4420.033085123698,direct,,18.396424967151823,obstruction_upper_bound,PASS
T020,cruise,1,4420.033085123698,4921.625221339972,relay,R001,4.564399251245414,independent_swept_cells,PASS
T020,descent,2,4921.625221339972,4960.544923488409,relay,R001,4.547353307379366,independent_swept_cells,PASS
T020,handoff,3,4960.54492348841,5170.54492348841,relay,R001,4.547353307379366,independent_swept_cells,PASS
T020,climb,4,5170.54492348841,5202.978008612108,relay,R001,4.547353307379366,independent_swept_cells,PASS
T020,cruise,5,5202.978008612108,5691.0,relay,R001,4.564406760595949,independent_swept_cells,PASS
T020,cruise,5,5691.0,5704.570144828382,direct,,17.799076862585306,obstruction_upper_bound,PASS
T020,descent,6,5704.570144828382,5842.0,direct,,18.39642496715181,obstruction_upper_bound,PASS
T020,descent,6,5842.0,5882.209846976819,direct,,32.82720176093227,obstruction_upper_bound,PASS
T021,climb,0,4164.0,4243.952956136068,direct,,24.102895398396285,obstruction_upper_bound,PASS
T021,cruise,1,4243.952956136068,4514.2683555914755,relay,R001,4.684936344501038,independent_swept_cells,PASS
T021,cruise,1,4514.2683555914755,4784.583755046882,relay,R002,2.1702216187923113,independent_swept_cells,PASS
T021,descent,2,4784.583755046882,4823.247302410164,relay,R002,2.1632287616382335,independent_swept_cells,PASS
T021,handoff,3,4823.247302410164,5033.247302410164,relay,R002,2.1632287616382335,independent_swept_cells,PASS
T021,climb,4,5033.247302410164,5065.466925212899,relay,R002,2.1632287616382335,independent_swept_cells,PASS
T021,cruise,5,5065.466925212899,5335.782324668306,relay,R002,2.1702216187923113,independent_swept_cells,PASS
T021,cruise,5,5335.782324668306,5606.097724123713,relay,R001,4.684936344501038,independent_swept_cells,PASS
T021,descent,6,5606.097724123713,5691.0,direct,,24.102895398396285,obstruction_upper_bound,PASS
T021,descent,6,5691.0,5702.041271486994,direct,,44.925175252488756,obstruction_upper_bound,PASS
T022,climb,0,3849.0,3904.1763041178383,direct,,27.686789494765115,obstruction_upper_bound,PASS
T022,cruise,1,3904.1763041178383,4142.620991147953,direct,,1.8029166656493398,obstruction_upper_bound,PASS
T022,cruise,1,4142.620991147953,4381.065678178068,relay,R002,3.720701996552359,independent_swept_cells,PASS
T022,descent,2,4381.065678178068,4406.357243119474,relay,R002,5.039636794763826,obstruction_upper_bound,PASS
T022,handoff,3,4406.357243119474,4616.357243119474,relay,R002,5.0396367947638225,obstruction_upper_bound,PASS
T022,climb,4,4616.357243119474,4637.433547237313,relay,R002,5.0396367947638225,obstruction_upper_bound,PASS
T022,cruise,5,4637.433547237313,4875.878234267428,relay,R002,3.7207019965532435,independent_swept_cells,PASS
T022,cruise,5,4875.878234267428,5114.322921297543,direct,,1.8029166656475049,obstruction_upper_bound,PASS
T022,descent,6,5114.322921297543,5180.534486238949,direct,,27.686789494765073,obstruction_upper_bound,PASS
T023,climb,0,4561.0,4627.236962890625,direct,,25.902754877149746,obstruction_upper_bound,PASS
T023,cruise,1,4627.236962890625,4980.704483403844,relay,R001,1.5447792394582844,independent_swept_cells,PASS
T023,descent,2,4980.704483403844,5033.268838872594,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T023,handoff,3,5033.268838872594,5243.268838872595,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T023,climb,4,5243.268838872595,5287.072468429886,relay,R001,1.5198508951701708,independent_swept_cells,PASS
T023,cruise,5,5287.072468429886,5640.539988943105,relay,R001,1.5447792394582844,independent_swept_cells,PASS
T023,descent,6,5640.539988943105,5691.0,direct,,25.902754877149746,obstruction_upper_bound,PASS
T023,descent,6,5691.0,5720.024344411855,direct,,36.532525745023534,obstruction_upper_bound,PASS
