partition,group,resource_type,resource_id,physical_id,inventory_status
P1456_2_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P1456_2_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P1456_2_3,G1,C_batteries,G1-C_batteries-03,C03,existing
P1456_2_3,G2,C_batteries,G2-C_batteries-01,C04,existing
P1456_2_3,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P1456_2_3,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P1456_2_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P1456_2_3,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P1456_2_3,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P1456_2_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P1456_2_3,G1,relay_components,G1-relay_components-01,RE01,existing
P1456_2_3,G2,relay_components,G2-relay_components-01,RE02,existing
P1456_2_3,G3,relay_components,G3-relay_components-01,RE03,existing
P145_236,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_236,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P145_236,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P145_236,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P145_236,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P145_236,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-02,procurement_required
P145_236,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P145_236,G1,B_aircraft,G1-B_aircraft-02,U06,existing
P145_236,G2,B_aircraft,G2-B_aircraft-01,NEW-B_aircraft-01,procurement_required
P145_236,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-02,procurement_required
P145_236,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_236,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P145_236,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P145_236,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P145_236,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_236,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_236,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_236,G2,A_batteries,G2-A_batteries-02,A04,existing
P145_236,G2,A_batteries,G2-A_batteries-03,A05,existing
P145_236,G2,A_batteries,G2-A_batteries-04,A06,existing
P145_236,G2,A_batteries,G2-A_batteries-05,NEW-A_batteries-01,procurement_required
P145_236,G1,B_batteries,G1-B_batteries-01,B01,existing
P145_236,G1,B_batteries,G1-B_batteries-02,B02,existing
P145_236,G1,B_batteries,G1-B_batteries-03,B03,existing
P145_236,G1,B_batteries,G1-B_batteries-04,B04,existing
P145_236,G2,B_batteries,G2-B_batteries-01,NEW-B_batteries-01,procurement_required
P145_236,G2,B_batteries,G2-B_batteries-02,NEW-B_batteries-02,procurement_required
P145_236,G2,B_batteries,G2-B_batteries-03,NEW-B_batteries-03,procurement_required
P145_236,G2,B_batteries,G2-B_batteries-04,NEW-B_batteries-04,procurement_required
P145_236,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_236,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_236,G1,C_batteries,G1-C_batteries-03,C03,existing
P145_236,G2,C_batteries,G2-C_batteries-01,C04,existing
P145_236,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P145_236,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P145_236,G2,C_batteries,G2-C_batteries-04,NEW-C_batteries-03,procurement_required
P145_236,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P145_236,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P145_236,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P145_236,G1,relay_components,G1-relay_components-01,RE01,existing
P145_236,G2,relay_components,G2-relay_components-01,RE02,existing
P145_236,G2,relay_components,G2-relay_components-02,RE03,existing
P145_23_6,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_23_6,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P145_23_6,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P145_23_6,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P145_23_6,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P145_23_6,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-02,procurement_required
P145_23_6,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P145_23_6,G1,B_aircraft,G1-B_aircraft-02,U06,existing
P145_23_6,G2,B_aircraft,G2-B_aircraft-01,NEW-B_aircraft-01,procurement_required
P145_23_6,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-02,procurement_required
P145_23_6,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-03,procurement_required
P145_23_6,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_23_6,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P145_23_6,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P145_23_6,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P145_23_6,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_23_6,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_23_6,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_23_6,G2,A_batteries,G2-A_batteries-02,A04,existing
P145_23_6,G2,A_batteries,G2-A_batteries-03,A05,existing
P145_23_6,G2,A_batteries,G2-A_batteries-04,A06,existing
P145_23_6,G2,A_batteries,G2-A_batteries-05,NEW-A_batteries-01,procurement_required
P145_23_6,G1,B_batteries,G1-B_batteries-01,B01,existing
P145_23_6,G1,B_batteries,G1-B_batteries-02,B02,existing
P145_23_6,G1,B_batteries,G1-B_batteries-03,B03,existing
P145_23_6,G1,B_batteries,G1-B_batteries-04,B04,existing
P145_23_6,G2,B_batteries,G2-B_batteries-01,NEW-B_batteries-01,procurement_required
P145_23_6,G2,B_batteries,G2-B_batteries-02,NEW-B_batteries-02,procurement_required
P145_23_6,G2,B_batteries,G2-B_batteries-03,NEW-B_batteries-03,procurement_required
P145_23_6,G3,B_batteries,G3-B_batteries-01,NEW-B_batteries-04,procurement_required
P145_23_6,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_23_6,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_23_6,G1,C_batteries,G1-C_batteries-03,C03,existing
P145_23_6,G2,C_batteries,G2-C_batteries-01,C04,existing
P145_23_6,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P145_23_6,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P145_23_6,G2,C_batteries,G2-C_batteries-04,NEW-C_batteries-03,procurement_required
P145_23_6,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P145_23_6,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P145_23_6,G2,relay_aircraft,G2-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P145_23_6,G1,relay_components,G1-relay_components-01,RE01,existing
P145_23_6,G2,relay_components,G2-relay_components-01,RE02,existing
P145_23_6,G2,relay_components,G2-relay_components-02,RE03,existing
P145_26_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_26_3,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P145_26_3,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P145_26_3,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P145_26_3,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P145_26_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
P145_26_3,G3,A_aircraft,G3-A_aircraft-04,NEW-A_aircraft-03,procurement_required
P145_26_3,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P145_26_3,G1,B_aircraft,G1-B_aircraft-02,U06,existing
P145_26_3,G2,B_aircraft,G2-B_aircraft-01,NEW-B_aircraft-01,procurement_required
P145_26_3,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-02,procurement_required
P145_26_3,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-03,procurement_required
P145_26_3,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_26_3,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P145_26_3,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P145_26_3,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P145_26_3,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-03,procurement_required
P145_26_3,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_26_3,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_26_3,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_26_3,G3,A_batteries,G3-A_batteries-01,A04,existing
P145_26_3,G3,A_batteries,G3-A_batteries-02,A05,existing
P145_26_3,G3,A_batteries,G3-A_batteries-03,A06,existing
P145_26_3,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-01,procurement_required
P145_26_3,G1,B_batteries,G1-B_batteries-01,B01,existing
P145_26_3,G1,B_batteries,G1-B_batteries-02,B02,existing
P145_26_3,G1,B_batteries,G1-B_batteries-03,B03,existing
P145_26_3,G1,B_batteries,G1-B_batteries-04,B04,existing
P145_26_3,G2,B_batteries,G2-B_batteries-01,NEW-B_batteries-01,procurement_required
P145_26_3,G2,B_batteries,G2-B_batteries-02,NEW-B_batteries-02,procurement_required
P145_26_3,G2,B_batteries,G2-B_batteries-03,NEW-B_batteries-03,procurement_required
P145_26_3,G3,B_batteries,G3-B_batteries-01,NEW-B_batteries-04,procurement_required
P145_26_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_26_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_26_3,G1,C_batteries,G1-C_batteries-03,C03,existing
P145_26_3,G2,C_batteries,G2-C_batteries-01,C04,existing
P145_26_3,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P145_26_3,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P145_26_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P145_26_3,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P145_26_3,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P145_26_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P145_26_3,G1,relay_components,G1-relay_components-01,RE01,existing
P145_26_3,G2,relay_components,G2-relay_components-01,RE02,existing
P145_26_3,G3,relay_components,G3-relay_components-01,RE03,existing
P145_2_36,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P145_2_36,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P145_2_36,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P145_2_36,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P145_2_36,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P145_2_36,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
P145_2_36,G3,A_aircraft,G3-A_aircraft-04,NEW-A_aircraft-03,procurement_required
P145_2_36,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P145_2_36,G1,B_aircraft,G1-B_aircraft-02,U06,existing
P145_2_36,G2,B_aircraft,G2-B_aircraft-01,NEW-B_aircraft-01,procurement_required
P145_2_36,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-02,procurement_required
P145_2_36,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P145_2_36,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P145_2_36,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P145_2_36,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P145_2_36,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-03,procurement_required
P145_2_36,G1,A_batteries,G1-A_batteries-01,A01,existing
P145_2_36,G1,A_batteries,G1-A_batteries-02,A02,existing
P145_2_36,G2,A_batteries,G2-A_batteries-01,A03,existing
P145_2_36,G3,A_batteries,G3-A_batteries-01,A04,existing
P145_2_36,G3,A_batteries,G3-A_batteries-02,A05,existing
P145_2_36,G3,A_batteries,G3-A_batteries-03,A06,existing
P145_2_36,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-01,procurement_required
P145_2_36,G1,B_batteries,G1-B_batteries-01,B01,existing
P145_2_36,G1,B_batteries,G1-B_batteries-02,B02,existing
P145_2_36,G1,B_batteries,G1-B_batteries-03,B03,existing
P145_2_36,G1,B_batteries,G1-B_batteries-04,B04,existing
P145_2_36,G2,B_batteries,G2-B_batteries-01,NEW-B_batteries-01,procurement_required
P145_2_36,G2,B_batteries,G2-B_batteries-02,NEW-B_batteries-02,procurement_required
P145_2_36,G3,B_batteries,G3-B_batteries-01,NEW-B_batteries-03,procurement_required
P145_2_36,G3,B_batteries,G3-B_batteries-02,NEW-B_batteries-04,procurement_required
P145_2_36,G1,C_batteries,G1-C_batteries-01,C01,existing
P145_2_36,G1,C_batteries,G1-C_batteries-02,C02,existing
P145_2_36,G1,C_batteries,G1-C_batteries-03,C03,existing
P145_2_36,G2,C_batteries,G2-C_batteries-01,C04,existing
P145_2_36,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P145_2_36,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P145_2_36,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P145_2_36,G1,relay_aircraft,G1-relay_aircraft-01,R01,existing
P145_2_36,G2,relay_aircraft,G2-relay_aircraft-01,R02,existing
P145_2_36,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P145_2_36,G1,relay_components,G1-relay_components-01,RE01,existing
P145_2_36,G2,relay_components,G2-relay_components-01,RE02,existing
P145_2_36,G3,relay_components,G3-relay_components-01,RE03,existing
P146_235,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P146_235,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P146_235,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P146_235,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P146_235,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P146_235,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-02,procurement_required
P146_235,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P146_235,G2,B_aircraft,G2-B_aircraft-01,U06,existing
P146_235,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-01,procurement_required
P146_235,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P146_235,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P146_235,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P146_235,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P146_235,G1,A_batteries,G1-A_batteries-01,A01,existing
P146_235,G1,A_batteries,G1-A_batteries-02,A02,existing
P146_235,G2,A_batteries,G2-A_batteries-01,A03,existing
P146_235,G2,A_batteries,G2-A_batteries-02,A04,existing
P146_235,G2,A_batteries,G2-A_batteries-03,A05,existing
P146_235,G2,A_batteries,G2-A_batteries-04,A06,existing
P146_235,G2,A_batteries,G2-A_batteries-05,NEW-A_batteries-01,procurement_required
P146_235,G1,B_batteries,G1-B_batteries-01,B01,existing
P146_235,G2,B_batteries,G2-B_batteries-01,B02,existing
P146_235,G2,B_batteries,G2-B_batteries-02,B03,existing
P146_235,G2,B_batteries,G2-B_batteries-03,B04,existing
P146_235,G2,B_batteries,G2-B_batteries-04,NEW-B_batteries-01,procurement_required
P146_235,G1,C_batteries,G1-C_batteries-01,C01,existing
P146_235,G1,C_batteries,G1-C_batteries-02,C02,existing
P146_235,G1,C_batteries,G1-C_batteries-03,C03,existing
P146_235,G2,C_batteries,G2-C_batteries-01,C04,existing
P146_235,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P146_235,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P146_235,G2,C_batteries,G2-C_batteries-04,NEW-C_batteries-03,procurement_required
P146_235,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P146_235,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P146_235,G2,relay_components,G2-relay_components-01,RE01,existing
P146_235,G2,relay_components,G2-relay_components-02,RE02,existing
P146_235,G2,relay_components,G2-relay_components-03,RE03,existing
P146_23_5,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P146_23_5,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P146_23_5,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P146_23_5,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P146_23_5,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P146_23_5,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-02,procurement_required
P146_23_5,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P146_23_5,G2,B_aircraft,G2-B_aircraft-01,U06,existing
P146_23_5,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-01,procurement_required
P146_23_5,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-02,procurement_required
P146_23_5,G3,B_aircraft,G3-B_aircraft-02,NEW-B_aircraft-03,procurement_required
P146_23_5,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P146_23_5,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P146_23_5,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P146_23_5,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P146_23_5,G1,A_batteries,G1-A_batteries-01,A01,existing
P146_23_5,G1,A_batteries,G1-A_batteries-02,A02,existing
P146_23_5,G2,A_batteries,G2-A_batteries-01,A03,existing
P146_23_5,G2,A_batteries,G2-A_batteries-02,A04,existing
P146_23_5,G2,A_batteries,G2-A_batteries-03,A05,existing
P146_23_5,G2,A_batteries,G2-A_batteries-04,A06,existing
P146_23_5,G2,A_batteries,G2-A_batteries-05,NEW-A_batteries-01,procurement_required
P146_23_5,G1,B_batteries,G1-B_batteries-01,B01,existing
P146_23_5,G2,B_batteries,G2-B_batteries-01,B02,existing
P146_23_5,G2,B_batteries,G2-B_batteries-02,B03,existing
P146_23_5,G2,B_batteries,G2-B_batteries-03,B04,existing
P146_23_5,G3,B_batteries,G3-B_batteries-01,NEW-B_batteries-01,procurement_required
P146_23_5,G3,B_batteries,G3-B_batteries-02,NEW-B_batteries-02,procurement_required
P146_23_5,G3,B_batteries,G3-B_batteries-03,NEW-B_batteries-03,procurement_required
P146_23_5,G3,B_batteries,G3-B_batteries-04,NEW-B_batteries-04,procurement_required
P146_23_5,G1,C_batteries,G1-C_batteries-01,C01,existing
P146_23_5,G1,C_batteries,G1-C_batteries-02,C02,existing
P146_23_5,G1,C_batteries,G1-C_batteries-03,C03,existing
P146_23_5,G2,C_batteries,G2-C_batteries-01,C04,existing
P146_23_5,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P146_23_5,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P146_23_5,G2,C_batteries,G2-C_batteries-04,NEW-C_batteries-03,procurement_required
P146_23_5,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P146_23_5,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P146_23_5,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P146_23_5,G2,relay_components,G2-relay_components-01,RE01,existing
P146_23_5,G2,relay_components,G2-relay_components-02,RE02,existing
P146_23_5,G3,relay_components,G3-relay_components-01,RE03,existing
P146_25_3,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P146_25_3,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P146_25_3,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P146_25_3,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P146_25_3,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P146_25_3,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
P146_25_3,G3,A_aircraft,G3-A_aircraft-04,NEW-A_aircraft-03,procurement_required
P146_25_3,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P146_25_3,G2,B_aircraft,G2-B_aircraft-01,U06,existing
P146_25_3,G2,B_aircraft,G2-B_aircraft-02,NEW-B_aircraft-01,procurement_required
P146_25_3,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-02,procurement_required
P146_25_3,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P146_25_3,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P146_25_3,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P146_25_3,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P146_25_3,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-03,procurement_required
P146_25_3,G1,A_batteries,G1-A_batteries-01,A01,existing
P146_25_3,G1,A_batteries,G1-A_batteries-02,A02,existing
P146_25_3,G2,A_batteries,G2-A_batteries-01,A03,existing
P146_25_3,G3,A_batteries,G3-A_batteries-01,A04,existing
P146_25_3,G3,A_batteries,G3-A_batteries-02,A05,existing
P146_25_3,G3,A_batteries,G3-A_batteries-03,A06,existing
P146_25_3,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-01,procurement_required
P146_25_3,G1,B_batteries,G1-B_batteries-01,B01,existing
P146_25_3,G2,B_batteries,G2-B_batteries-01,B02,existing
P146_25_3,G2,B_batteries,G2-B_batteries-02,B03,existing
P146_25_3,G2,B_batteries,G2-B_batteries-03,B04,existing
P146_25_3,G2,B_batteries,G2-B_batteries-04,NEW-B_batteries-01,procurement_required
P146_25_3,G3,B_batteries,G3-B_batteries-01,NEW-B_batteries-02,procurement_required
P146_25_3,G1,C_batteries,G1-C_batteries-01,C01,existing
P146_25_3,G1,C_batteries,G1-C_batteries-02,C02,existing
P146_25_3,G1,C_batteries,G1-C_batteries-03,C03,existing
P146_25_3,G2,C_batteries,G2-C_batteries-01,C04,existing
P146_25_3,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P146_25_3,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P146_25_3,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P146_25_3,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P146_25_3,G2,relay_aircraft,G2-relay_aircraft-02,R02,existing
P146_25_3,G3,relay_aircraft,G3-relay_aircraft-01,NEW-relay_aircraft-01,procurement_required
P146_25_3,G2,relay_components,G2-relay_components-01,RE01,existing
P146_25_3,G2,relay_components,G2-relay_components-02,RE02,existing
P146_25_3,G3,relay_components,G3-relay_components-01,RE03,existing
P146_2_35,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P146_2_35,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P146_2_35,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P146_2_35,G3,A_aircraft,G3-A_aircraft-01,U04,existing
P146_2_35,G3,A_aircraft,G3-A_aircraft-02,NEW-A_aircraft-01,procurement_required
P146_2_35,G3,A_aircraft,G3-A_aircraft-03,NEW-A_aircraft-02,procurement_required
P146_2_35,G3,A_aircraft,G3-A_aircraft-04,NEW-A_aircraft-03,procurement_required
P146_2_35,G1,B_aircraft,G1-B_aircraft-01,U05,existing
P146_2_35,G2,B_aircraft,G2-B_aircraft-01,U06,existing
P146_2_35,G3,B_aircraft,G3-B_aircraft-01,NEW-B_aircraft-01,procurement_required
P146_2_35,G3,B_aircraft,G3-B_aircraft-02,NEW-B_aircraft-02,procurement_required
P146_2_35,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P146_2_35,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P146_2_35,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P146_2_35,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P146_2_35,G3,C_aircraft,G3-C_aircraft-01,NEW-C_aircraft-03,procurement_required
P146_2_35,G1,A_batteries,G1-A_batteries-01,A01,existing
P146_2_35,G1,A_batteries,G1-A_batteries-02,A02,existing
P146_2_35,G2,A_batteries,G2-A_batteries-01,A03,existing
P146_2_35,G3,A_batteries,G3-A_batteries-01,A04,existing
P146_2_35,G3,A_batteries,G3-A_batteries-02,A05,existing
P146_2_35,G3,A_batteries,G3-A_batteries-03,A06,existing
P146_2_35,G3,A_batteries,G3-A_batteries-04,NEW-A_batteries-01,procurement_required
P146_2_35,G1,B_batteries,G1-B_batteries-01,B01,existing
P146_2_35,G2,B_batteries,G2-B_batteries-01,B02,existing
P146_2_35,G2,B_batteries,G2-B_batteries-02,B03,existing
P146_2_35,G3,B_batteries,G3-B_batteries-01,B04,existing
P146_2_35,G3,B_batteries,G3-B_batteries-02,NEW-B_batteries-01,procurement_required
P146_2_35,G3,B_batteries,G3-B_batteries-03,NEW-B_batteries-02,procurement_required
P146_2_35,G3,B_batteries,G3-B_batteries-04,NEW-B_batteries-03,procurement_required
P146_2_35,G1,C_batteries,G1-C_batteries-01,C01,existing
P146_2_35,G1,C_batteries,G1-C_batteries-02,C02,existing
P146_2_35,G1,C_batteries,G1-C_batteries-03,C03,existing
P146_2_35,G2,C_batteries,G2-C_batteries-01,C04,existing
P146_2_35,G2,C_batteries,G2-C_batteries-02,NEW-C_batteries-01,procurement_required
P146_2_35,G2,C_batteries,G2-C_batteries-03,NEW-C_batteries-02,procurement_required
P146_2_35,G3,C_batteries,G3-C_batteries-01,NEW-C_batteries-03,procurement_required
P146_2_35,G2,relay_aircraft,G2-relay_aircraft-01,R01,existing
P146_2_35,G3,relay_aircraft,G3-relay_aircraft-01,R02,existing
P146_2_35,G3,relay_aircraft,G3-relay_aircraft-02,NEW-relay_aircraft-01,procurement_required
P146_2_35,G2,relay_components,G2-relay_components-01,RE01,existing
P146_2_35,G3,relay_components,G3-relay_components-01,RE02,existing
P146_2_35,G3,relay_components,G3-relay_components-02,RE03,existing
P14_2356,G1,A_aircraft,G1-A_aircraft-01,U01,existing
P14_2356,G1,A_aircraft,G1-A_aircraft-02,U02,existing
P14_2356,G2,A_aircraft,G2-A_aircraft-01,U03,existing
P14_2356,G2,A_aircraft,G2-A_aircraft-02,U04,existing
P14_2356,G2,A_aircraft,G2-A_aircraft-03,NEW-A_aircraft-01,procurement_required
P14_2356,G2,A_aircraft,G2-A_aircraft-04,NEW-A_aircraft-02,procurement_required
P14_2356,G2,B_aircraft,G2-B_aircraft-01,U05,existing
P14_2356,G2,B_aircraft,G2-B_aircraft-02,U06,existing
P14_2356,G1,C_aircraft,G1-C_aircraft-01,U07,existing
P14_2356,G1,C_aircraft,G1-C_aircraft-02,U08,existing
P14_2356,G2,C_aircraft,G2-C_aircraft-01,NEW-C_aircraft-01,procurement_required
P14_2356,G2,C_aircraft,G2-C_aircraft-02,NEW-C_aircraft-02,procurement_required
P14_2356,G1,A_batteries,G1-A_batteries-01,A01,existing
P14_2356,G1,A_batteries,G1-A_batteries-02,A02,existing
P14_2356,G2,A_batteries,G2-A_batteries-01,A03,existing
